,"stressed_first_v,_W","c_in_the_end,_W","c_in_the_beginning,_W","two_syl_open_syls,_W","three_syl_open_syls,_W","one_syl,_W",two_syl_W,"one_syl_cvc,_W","one_syl_begin_cc,_W","two_syl_begin_cc,_W","two_syl_1th_stressed,_W","three_syl_2nd_stressed,_W","two_syl_2nd_stressed,_W","three_syl_1th_stressed,_W","three_syl_cv_pattern,_W","four_syl_cv_pattern,_W","nom,_S","acc,_S","dat,_S","abl,_S","sent_simple,_S","sent_two_homogen,_S","sent_three_homogen,_S","no_predic,_S","sent_complic_soch,_S","verbs_pers,_S",parenth_S,"one_syl_end_cc,_W","two_syl_middle_cc,_W","three_syl_begin_cc,_W","three_syl_middle_cc,_W","three_syl_end_cc,_W","four_syl_cc_on_the_edge,_W","five_syl_cv_pattern,_W","adv,_W","numeral,_W","a_pro,_W","gen,_S","ins,_S","coord_conjs_num,_S","sent_complic_depend,_S","inverse,_S",s_pro_S,"three_syl_3rd_stressed,_W","three_syl_cc_on_the_edge,_W","five_syl_cc_on_the_edge,_W","rare_obsol,_W","foreign,_W","alt_conjs_num,_S",particip_clause_S,filename,text_label,cluster
10,0.17333333333333334,0.4133333333333333,0.64,0.14666666666666667,0.04,0.26666666666666666,0.32,0.02666666666666667,0.05333333333333334,0.06666666666666668,0.24,0.09333333333333334,0.08,0.05333333333333334,0.02666666666666667,0.013333333333333334,0.5,1.625,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.375,0.125,0.013333333333333334,0.13333333333333333,0.04,0.16,0.02666666666666667,0.05333333333333334,0.0,0.3636363636363637,0.0,0.125,0.75,0.375,0.625,0.0,0.125,0.375,0.06666666666666668,0.09333333333333334,0.013333333333333334,0.0,0.0,0.25,0.0,18.txt,1,2
11,0.075,0.35,0.875,0.2,0.125,0.125,0.35,0.0,0.025,0.15,0.175,0.175,0.175,0.075,0.05,0.0,1.0,1.0,0.125,0.5,0.25,0.0,0.0,0.25,0.125,0.875,0.0,0.025,0.075,0.125,0.225,0.025,0.075,0.0,0.1111111111111111,0.025,0.0,0.25,0.125,0.125,0.0,0.875,0.0,0.075,0.125,0.0,0.0,0.0,0.0,0.0,19.txt,1,2
12,0.16568047337278108,0.3550295857988165,0.6745562130177515,0.1301775147928994,0.11834319526627217,0.2366863905325444,0.3076923076923077,0.02958579881656805,0.04142011834319527,0.08284023668639054,0.21301775147928995,0.10059171597633136,0.09467455621301776,0.07692307692307693,0.10059171597633136,0.005917159763313609,0.6666666666666666,3.5,0.5,1.6666666666666667,0.0,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.25,0.08333333333333333,0.035502958579881665,0.1124260355029586,0.04142011834319527,0.10650887573964496,0.0,0.0650887573964497,0.0,0.4166666666666667,0.0,0.17647058823529413,0.9166666666666666,0.08333333333333333,0.75,0.25,0.5,1.0833333333333333,0.04733727810650888,0.05325443786982249,0.01183431952662722,0.0,0.0,0.3333333333333333,0.08333333333333333,2.txt,1,0
13,0.13861386138613865,0.4356435643564357,0.7326732673267327,0.1188118811881188,0.06930693069306931,0.21782178217821785,0.4257425742574257,0.0099009900990099,0.06930693069306931,0.16831683168316833,0.2277227722772277,0.07920792079207921,0.19801980198019806,0.049504950495049514,0.07920792079207921,0.0198019801980198,0.6666666666666666,2.2,0.06666666666666668,0.7333333333333333,0.0,0.3333333333333333,0.06666666666666668,0.3333333333333333,0.06666666666666668,0.4666666666666667,0.0,0.0,0.16831683168316833,0.0198019801980198,0.12871287128712872,0.0,0.0099009900990099,0.0,0.38461538461538464,0.0099009900990099,0.08695652173913042,0.2,0.2,0.4,0.06666666666666668,0.2,0.13333333333333333,0.0891089108910891,0.099009900990099,0.0,0.0,0.0,0.0,0.0,20.txt,2,1
14,0.05882352941176471,0.32941176470588235,0.7294117647058823,0.17647058823529413,0.05882352941176471,0.17647058823529413,0.32941176470588235,0.011764705882352941,0.09411764705882353,0.09411764705882353,0.17647058823529413,0.08235294117647059,0.15294117647058825,0.08235294117647059,0.011764705882352941,0.035294117647058816,0.9285714285714286,1.1428571428571428,0.14285714285714285,0.6428571428571429,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.5,0.07142857142857142,0.011764705882352941,0.1176470588235294,0.035294117647058816,0.1411764705882353,0.0,0.09411764705882353,0.0,0.4166666666666667,0.0,0.05555555555555555,0.7857142857142857,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.2857142857142857,0.023529411764705882,0.10588235294117647,0.035294117647058816,0.0,0.0,0.07142857142857142,0.07142857142857142,21.txt,2,2
15,0.16289592760180996,0.330316742081448,0.7239819004524887,0.10407239819004524,0.07692307692307693,0.3031674208144796,0.3122171945701357,0.027149321266968326,0.03619909502262444,0.06787330316742081,0.16289592760180996,0.1085972850678733,0.1493212669683258,0.06787330316742081,0.049773755656108594,0.0,1.2,1.32,0.12,1.04,0.0,0.48,0.08,0.36,0.0,0.88,0.04,0.027149321266968326,0.14479638009049775,0.022624434389140267,0.1176470588235294,0.022624434389140267,0.04072398190045249,0.0,0.64,0.0,0.12698412698412698,0.16,0.2,0.76,0.16,0.16,0.44,0.05429864253393665,0.07239819004524888,0.013574660633484163,0.0,0.0,0.24,0.0,22.txt,2,1
16,0.10454545454545454,0.3136363636363637,0.7863636363636364,0.12272727272727273,0.06363636363636363,0.2318181818181818,0.3272727272727273,0.045454545454545456,0.03636363636363636,0.05909090909090909,0.16363636363636366,0.15454545454545454,0.16363636363636366,0.05,0.054545454545454536,0.01818181818181818,1.0666666666666669,2.333333333333333,0.4,1.8666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.2,0.26666666666666666,1.4666666666666666,0.13333333333333333,0.004545454545454545,0.18181818181818185,0.022727272727272728,0.15,0.013636363636363636,0.054545454545454536,0.004545454545454545,0.2432432432432433,0.013636363636363636,0.024096385542168683,1.0,1.1333333333333333,0.7333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.022727272727272728,0.11363636363636365,0.031818181818181815,0.0,0.0,0.4666666666666667,0.2,23.txt,2,1
17,0.0925925925925926,0.3888888888888889,0.674074074074074,0.08888888888888889,0.07407407407407407,0.1814814814814815,0.3074074074074074,0.02962962962962963,0.03333333333333333,0.07037037037037037,0.1962962962962963,0.08518518518518517,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.018518518518518517,1.2272727272727273,2.636363636363636,0.18181818181818185,2.227272727272727,0.0,0.18181818181818185,0.045454545454545456,0.3181818181818182,0.09090909090909093,0.3636363636363637,0.0,0.011111111111111113,0.1259259259259259,0.014814814814814815,0.11851851851851852,0.011111111111111113,0.06296296296296296,0.0,0.4375,0.0,0.15315315315315314,0.9545454545454546,0.13636363636363635,0.2727272727272727,0.2272727272727273,0.5909090909090909,0.2272727272727273,0.03333333333333333,0.0925925925925926,0.04074074074074074,0.0,0.0,0.18181818181818185,0.09090909090909093,24.txt,2,0
18,0.08085106382978724,0.4936170212765957,0.7659574468085106,0.09361702127659574,0.08085106382978724,0.2425531914893617,0.3404255319148936,0.07659574468085106,0.03829787234042553,0.1574468085106383,0.2127659574468085,0.12340425531914892,0.1276595744680851,0.07234042553191489,0.05531914893617021,0.0,0.6666666666666666,2.4444444444444446,0.07407407407407407,1.037037037037037,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.5185185185185185,0.3333333333333333,0.8148148148148148,0.0,0.02553191489361702,0.14893617021276595,0.08085106382978724,0.1574468085106383,0.00425531914893617,0.0425531914893617,0.00425531914893617,0.4772727272727273,0.00425531914893617,0.17142857142857146,0.3333333333333333,0.14814814814814814,0.2962962962962963,0.037037037037037035,0.4074074074074074,0.25925925925925924,0.05531914893617021,0.10638297872340426,0.00851063829787234,0.0,0.0,0.1111111111111111,0.07407407407407407,25.txt,2,1
19,0.08185053380782918,0.3096085409252669,0.7437722419928826,0.11387900355871886,0.09252669039145907,0.16370106761565836,0.302491103202847,0.02491103202846975,0.04270462633451957,0.07473309608540925,0.19217081850533807,0.0711743772241993,0.1103202846975089,0.08185053380782918,0.0498220640569395,0.03202846975088968,1.16,2.72,0.12,1.76,0.0,0.08,0.08,0.36,0.2,0.4,0.04,0.0,0.1103202846975089,0.0498220640569395,0.08896797153024913,0.0035587188612099642,0.06761565836298933,0.007117437722419929,0.5714285714285714,0.0035587188612099642,0.1650485436893204,0.36,0.68,0.2,0.2,0.28,0.28,0.03558718861209965,0.07473309608540925,0.03202846975088968,0.0,0.0,0.16,0.12,26.txt,2,0
20,0.10619469026548672,0.42035398230088494,0.7345132743362832,0.15486725663716813,0.04424778761061947,0.2035398230088496,0.3584070796460177,0.035398230088495575,0.07079646017699115,0.12831858407079647,0.18584070796460175,0.09734513274336284,0.17256637168141592,0.0752212389380531,0.02654867256637168,0.008849557522123894,1.24,1.84,0.16,0.84,0.04,0.28,0.16,0.4,0.0,1.2,0.0,0.017699115044247787,0.15486725663716813,0.04867256637168142,0.13274336283185842,0.035398230088495575,0.04867256637168142,0.008849557522123894,0.3043478260869565,0.004424778761061947,0.15294117647058825,0.48,0.6,0.44,0.32,0.4,0.64,0.03982300884955752,0.07079646017699115,0.008849557522123894,0.0,0.0,0.04,0.04,27.txt,2,1
21,0.11275964391691395,0.32344213649851633,0.7537091988130564,0.12166172106824925,0.0712166172106825,0.27596439169139464,0.3115727002967359,0.050445103857566766,0.0830860534124629,0.07418397626112759,0.16023738872403562,0.11275964391691395,0.1513353115727003,0.06528189910979229,0.04451038575667656,0.008902077151335312,0.9375,1.90625,0.1875,0.65625,0.0,0.34375,0.0,0.1875,0.1875,0.8125,0.15625,0.011869436201780416,0.12166172106824925,0.011869436201780416,0.1543026706231454,0.017804154302670624,0.03560830860534125,0.002967359050445104,0.3965517241379311,0.014836795252225518,0.09473684210526316,0.46875,0.65625,0.5,0.34375,0.4375,0.75,0.04154302670623145,0.11572700296735905,0.02373887240356083,0.0,0.0,0.28125,0.09375,28.txt,2,1
22,0.0946969696969697,0.3787878787878788,0.7613636363636364,0.12121212121212123,0.04924242424242424,0.25,0.3446969696969697,0.04166666666666666,0.02651515151515152,0.06439393939393939,0.15151515151515152,0.09848484848484848,0.19318181818181815,0.060606060606060615,0.02651515151515152,0.007575757575757577,1.6666666666666667,2.1111111111111107,0.3888888888888889,1.3888888888888888,0.0,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.5555555555555556,1.7222222222222223,0.0,0.022727272727272728,0.125,0.03409090909090909,0.14772727272727273,0.011363636363636364,0.08712121212121213,0.0037878787878787884,0.6,0.011363636363636364,0.17142857142857146,0.16666666666666666,0.9444444444444444,0.6666666666666666,0.3888888888888889,0.3333333333333333,0.7222222222222222,0.04166666666666666,0.09848484848484848,0.01893939393939394,0.0,0.0,0.3888888888888889,0.05555555555555555,29.txt,2,1
23,0.14563106796116504,0.3398058252427185,0.7572815533980582,0.11650485436893206,0.03883495145631068,0.2427184466019417,0.3009708737864077,0.019417475728155338,0.019417475728155338,0.0970873786407767,0.1941747572815534,0.13592233009708735,0.10679611650485436,0.04854368932038835,0.05825242718446603,0.019417475728155338,1.6,2.5,0.3,0.5,0.0,0.3,0.3,0.2,0.1,1.1,0.0,0.03883495145631068,0.1262135922330097,0.03883495145631068,0.1262135922330097,0.0,0.03883495145631068,0.0,0.1176470588235294,0.0,0.08888888888888889,0.8,0.2,0.6,0.1,0.2,0.3,0.029126213592233014,0.1262135922330097,0.019417475728155338,0.0,0.0,0.0,0.0,3.txt,1,1
24,0.1164021164021164,0.3703703703703704,0.7671957671957672,0.12169312169312167,0.042328042328042326,0.21693121693121686,0.35978835978835977,0.042328042328042326,0.042328042328042326,0.07407407407407407,0.21693121693121686,0.07936507936507936,0.14285714285714285,0.047619047619047616,0.052910052910052914,0.0,0.9285714285714286,4.214285714285714,0.14285714285714285,1.2142857142857142,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.026455026455026454,0.1164021164021164,0.01058201058201058,0.09523809523809523,0.015873015873015872,0.042328042328042326,0.0,0.2222222222222222,0.0,0.1935483870967742,0.6428571428571429,0.42857142857142855,0.6428571428571429,0.35714285714285715,0.2857142857142857,0.7142857142857143,0.047619047619047616,0.06349206349206349,0.026455026455026454,0.0,0.0,0.2857142857142857,0.0,30.txt,2,0
25,0.16326530612244894,0.4,0.7183673469387755,0.12653061224489795,0.08163265306122447,0.30612244897959184,0.3183673469387755,0.040816326530612235,0.036734693877551024,0.057142857142857134,0.21224489795918366,0.12244897959183673,0.10612244897959183,0.07755102040816328,0.07755102040816328,0.0,0.7931034482758621,1.7931034482758617,0.13793103448275862,0.8275862068965517,0.06896551724137931,0.3448275862068966,0.03448275862068965,0.5172413793103449,0.03448275862068965,1.1034482758620692,0.06896551724137931,0.06938775510204083,0.1346938775510204,0.0326530612244898,0.09795918367346937,0.0163265306122449,0.0326530612244898,0.004081632653061225,0.4146341463414634,0.00816326530612245,0.025974025974025976,0.06896551724137931,0.10344827586206896,0.5862068965517241,0.1724137931034483,0.13793103448275862,0.3793103448275862,0.036734693877551024,0.048979591836734684,0.00816326530612245,0.0,0.0,0.20689655172413796,0.0,31.txt,2,1
26,0.15263157894736842,0.3263157894736842,0.6789473684210526,0.15789473684210525,0.06842105263157895,0.2684210526315789,0.30526315789473685,0.036842105263157884,0.07894736842105263,0.09473684210526316,0.21578947368421053,0.12105263157894736,0.08947368421052633,0.06842105263157895,0.05789473684210526,0.015789473684210527,0.8571428571428571,4.5,0.07142857142857142,1.4285714285714286,0.0,0.5,0.0,0.6428571428571429,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.015789473684210527,0.05789473684210526,0.036842105263157884,0.11052631578947368,0.015789473684210527,0.03157894736842105,0.005263157894736842,1.4545454545454546,0.0,0.1527777777777778,0.7142857142857143,0.21428571428571427,0.9285714285714286,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.042105263157894736,0.08947368421052633,0.010526315789473684,0.0,0.0,0.42857142857142855,0.0,32.txt,2,0
27,0.09375,0.3645833333333333,0.7673611111111112,0.10069444444444443,0.04513888888888889,0.2638888888888889,0.3472222222222222,0.04513888888888889,0.04513888888888889,0.09375,0.2048611111111111,0.10069444444444443,0.1423611111111111,0.0625,0.034722222222222224,0.010416666666666666,1.0740740740740742,2.185185185185185,0.2222222222222222,1.0,0.07407407407407407,0.3333333333333333,0.07407407407407407,0.4074074074074074,0.3703703703703704,0.7037037037037037,0.14814814814814814,0.04861111111111111,0.1527777777777778,0.052083333333333336,0.1284722222222222,0.013888888888888888,0.059027777777777776,0.003472222222222222,0.3809523809523809,0.02430555555555556,0.16470588235294115,0.7037037037037037,0.2962962962962963,0.3703703703703704,0.14814814814814814,0.2222222222222222,0.7037037037037037,0.027777777777777776,0.09375,0.017361111111111112,0.0,0.0,0.2962962962962963,0.07407407407407407,33.txt,2,1
28,0.12612612612612611,0.33783783783783783,0.7297297297297297,0.14864864864864866,0.07207207207207207,0.22522522522522526,0.36936936936936937,0.045045045045045036,0.045045045045045036,0.08558558558558559,0.23423423423423426,0.11711711711711713,0.13513513513513514,0.04954954954954955,0.040540540540540536,0.009009009009009007,1.4285714285714286,2.571428571428572,0.09523809523809523,1.0952380952380951,0.0,0.2380952380952381,0.09523809523809523,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.027027027027027032,0.11711711711711713,0.009009009009009007,0.13963963963963966,0.0045045045045045045,0.07657657657657657,0.0045045045045045045,0.5833333333333334,0.013513513513513514,0.18292682926829268,0.5714285714285714,0.2857142857142857,0.3809523809523809,0.19047619047619047,0.14285714285714285,0.4761904761904762,0.018018018018018014,0.09009009009009007,0.013513513513513514,0.0,0.0,0.19047619047619047,0.0,34.txt,2,1
29,0.15384615384615385,0.3717948717948718,0.7136752136752137,0.1111111111111111,0.10256410256410256,0.2307692307692308,0.3076923076923077,0.047008547008547015,0.038461538461538464,0.0641025641025641,0.18376068376068375,0.12393162393162395,0.12393162393162395,0.08974358974358974,0.09401709401709403,0.004273504273504274,1.32,2.28,0.08,0.88,0.0,0.24,0.16,0.4,0.2,0.8,0.04,0.01282051282051282,0.13675213675213674,0.042735042735042736,0.14102564102564102,0.01282051282051282,0.06837606837606837,0.0,0.3225806451612903,0.01282051282051282,0.0759493670886076,0.28,0.36,0.4,0.2,0.32,0.56,0.042735042735042736,0.0811965811965812,0.008547008547008548,0.0,0.0,0.24,0.08,35.txt,2,1
30,0.09090909090909093,0.4132231404958678,0.7768595041322314,0.1487603305785124,0.05785123966942149,0.18181818181818185,0.3140495867768595,0.016528925619834708,0.033057851239669415,0.08264462809917356,0.231404958677686,0.14049586776859505,0.08264462809917356,0.08264462809917356,0.06611570247933883,0.04132231404958678,0.42857142857142855,2.142857142857143,0.21428571428571427,0.7857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.0,0.02479338842975207,0.11570247933884298,0.033057851239669415,0.1652892561983471,0.02479338842975207,0.06611570247933883,0.0,0.21428571428571427,0.016528925619834708,0.1,0.2857142857142857,0.8571428571428571,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.04958677685950413,0.12396694214876032,0.02479338842975207,0.0,0.0,0.07142857142857142,0.2857142857142857,36.txt,3,1
31,0.12582781456953646,0.4834437086092716,0.7682119205298014,0.11258278145695363,0.052980132450331126,0.3509933774834437,0.30463576158940403,0.07947019867549669,0.03311258278145696,0.06622516556291391,0.1456953642384106,0.1456953642384106,0.15894039735099338,0.0728476821192053,0.07947019867549669,0.006622516556291391,1.2105263157894737,1.631578947368421,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.4736842105263158,0.10526315789473684,0.026490066225165563,0.1390728476821192,0.03311258278145696,0.1390728476821192,0.01324503311258278,0.03311258278145696,0.006622516556291391,0.16666666666666666,0.039735099337748346,0.0,0.3157894736842105,0.21052631578947367,0.4736842105263158,0.05263157894736842,0.3684210526315789,0.7368421052631579,0.019867549668874173,0.09933774834437084,0.0,0.0,0.0,0.15789473684210525,0.0,37.txt,3,1
