,filename,stressed_first_v_W,c_in_the_end_W,c_in_the_beginning_W,two_syl_open_syls_W,three_syl_open_syls_W,one_syl_W,two_syl_W,one_syl_cvc_W,one_syl_begin_cc_W,two_syl_begin_cc_W,two_syl_1th_stressed_W,three_syl_2nd_stressed_W,two_syl_2nd_stressed_W,three_syl_1th_stressed_W,three_syl_cv_pattern_W,four_syl_cv_pattern_W,nom_S,acc_S,dat_S,abl_S,sent_simple_S,sent_two_homogen_S,sent_three_homogen_S,no_predic_S,sent_complic_soch_S,verbs_pers_S,parenth_S,one_syl_end_cc_W,two_syl_middle_cc_W,three_syl_begin_cc_W,three_syl_middle_cc_W,three_syl_end_cc_W,four_syl_cc_on_the_edge_W,five_syl_cv_pattern_W,adv_W,numeral_W,a_pro_W,gen_S,ins_S,coord_conjs_num_S,sent_complic_depend_S,inverse_S,s_pro_S,three_syl_3rd_stressed_W,three_syl_cc_on_the_edge_W,five_syl_cc_on_the_edge_W,rare_obsol_W,foreign_W,alt_conjs_num_S,particip_clause_S,text_level
43,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\bulychev_puteshestvie_alisy_1.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
44,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\bulychev_puteshestvie_alisy_2.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
45,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\chehov_beglets.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
46,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\chehov_belolobyi.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
47,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\dostoevskiy_anekdot_iz_detskoy_zhizny.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
48,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\dragunskiy_devochka_na_share.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
49,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\durov_nasha_zhuchka.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
50,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\gorkiy_v_lyudyah_1.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
51,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\kozlov_ezhik_v_tumane.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
52,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\kuprin_slon.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
53,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\paustovskiy_rastrepannyi_vorobei.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
54,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\skazka_o_poteryannom_vremeni.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
55,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\tolstoy_akula.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
56,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\tolstoy_lev_i_sobachka.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
57,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zahoder_seraya_zvezdochka.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
58,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zhitkov_kak_ya_lovil_chelovechkov.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
59,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zhitkov_morskie_istorii.txt,0.11650485436893206,0.4142394822006473,0.7281553398058253,0.12297734627831715,0.042071197411003236,0.2815533980582524,0.3624595469255664,0.06796116504854369,0.08090614886731391,0.10679611650485436,0.1941747572815534,0.0744336569579288,0.16828478964401294,0.029126213592233014,0.05501618122977346,0.05501618122977346,0.7666666666666667,2.2333333333333334,0.36666666666666653,0.6333333333333333,0.06666666666666668,0.2,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.019417475728155338,0.10355987055016183,0.016181229773462782,0.07119741100323625,0.022653721682847898,0.035598705501618116,0.0,0.30985915492957744,0.016181229773462782,0.10588235294117647,0.2333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666653,0.5666666666666667,0.7,0.0453074433656958,0.05501618122977346,0.012944983818770229,0.0,0.0,0.2,0.03333333333333333,3
60,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\437409_belyi-pudel.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
61,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\97341_I.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
62,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\97341_II.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
63,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\97341_III.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
64,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\ashik_kerib.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
65,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\bazhov_mednoi_gory_hozyaika.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
66,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\chehov_kashtanka_1.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
67,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\chehov_kashtanka_2.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
68,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\chernaya_kuritsa.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
69,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\grigorovich_guttaperchivyi_malchik.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
70,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\4\kassil_velikoe_protivostoyanie_1.txt,0.1056644880174292,0.3594771241830065,0.7723311546840959,0.1394335511982571,0.09694989106753812,0.289760348583878,0.32570806100217864,0.04357298474945534,0.04248366013071896,0.07407407407407407,0.16666666666666666,0.12309368191721133,0.15904139433551198,0.06100217864923747,0.09912854030501088,0.017429193899782137,1.3636363636363635,6.424242424242424,0.8484848484848485,3.1515151515151514,0.0,0.3333333333333333,0.21212121212121213,0.09090909090909093,1.1212121212121209,0.5151515151515151,0.18181818181818185,0.017429193899782137,0.09694989106753812,0.054466230936819175,0.09803921568627452,0.015250544662309368,0.026143790849673203,0.005446623093681918,0.2717948717948718,0.01198257080610022,0.22083333333333333,0.6363636363636364,0.8787878787878788,1.6969696969696968,0.696969696969697,0.5151515151515151,1.3636363636363635,0.06427015250544663,0.0664488017429194,0.008714596949891068,0.0,0.0,0.3939393939393939,0.42424242424242425,4
