filename,stressed_first_v_W,c_in_the_end_W,c_in_the_beginning_W,two_syl_open_syls_W,three_syl_open_syls_W,one_syl_W,two_syl_W,one_syl_cvc_W,one_syl_begin_cc_W,two_syl_begin_cc_W,two_syl_1th_stressed_W,three_syl_2nd_stressed_W,two_syl_2nd_stressed_W,three_syl_1th_stressed_W,three_syl_cv_pattern_W,four_syl_cv_pattern_W,nom_W,acc_W,dat_W,abl_W,sent_simple_S,sent_two_homogen_S,sent_three_homogen_S,no_predic_S,sent_complic_soch_S,verbs_pers_S,parenth_S,one_syl_end_cc_W,two_syl_middle_cc_W,three_syl_begin_cc_W,three_syl_middle_cc_W,three_syl_end_cc_W,four_syl_cc_on_the_edge_W,five_syl_cv_pattern_W,adv_W,gen_W,ins_W,numeral_W,a_pro_W,coord_conjs_num_S,sent_complic_depend_S,inverse_S,s_pro_S,three_syl_3rd_stressed_W,three_syl_cc_on_the_edge_W,five_syl_cc_on_the_edge_W,rare_obsol_W,foreign_W,alt_conjs_num_S,particip_clause_S,avg_len_in_chars,len_in_chars,len_in_words
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_schuki.txt,0.18055555555555555,0.2361111111111111,0.75,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.3472222222222222,0.05555555555555555,0.05555555555555555,0.1527777777777778,0.20833333333333334,0.1111111111111111,0.1388888888888889,0.06944444444444445,0.041666666666666664,0.013888888888888888,0.16666666666666666,0.1527777777777778,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.3333333333333333,0.16666666666666666,0.013888888888888888,0.08333333333333333,0.027777777777777776,0.125,0.013888888888888888,0.027777777777777776,0.0,0.3333333333333333,0.06944444444444445,0.05555555555555555,0.013888888888888888,0.047619047619047616,1.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.013888888888888888,0.0,0.0,0.0,0.0,0.39814814814814814,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_shto_takoe_coral.txt,0.07936507936507936,0.3492063492063492,0.7619047619047619,0.12698412698412698,0.09523809523809523,0.12698412698412698,0.2857142857142857,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.14285714285714285,0.12698412698412698,0.015873015873015872,0.0,0.0,0.0,0.2,0.6,0.2,1.2,0.0,0.0,0.031746031746031744,0.031746031746031744,0.2222222222222222,0.015873015873015872,0.047619047619047616,0.0,0.25,0.2698412698412698,0.07936507936507936,0.0,0.08,0.2,0.2,0.2,0.4,0.06349206349206349,0.15873015873015872,0.047619047619047616,0.0,0.0,0.0,0.2,0.541005291005291,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_sinitsa.txt,0.0958904109589041,0.3698630136986301,0.8082191780821918,0.1643835616438356,0.0821917808219178,0.1917808219178082,0.3972602739726027,0.0273972602739726,0.0273972602739726,0.136986301369863,0.2602739726027397,0.1917808219178082,0.136986301369863,0.0684931506849315,0.0958904109589041,0.0,0.2876712328767123,0.0958904109589041,0.0273972602739726,0.0,0.0,0.25,0.125,0.375,0.375,1.25,0.0,0.0136986301369863,0.1643835616438356,0.0410958904109589,0.1232876712328767,0.0,0.0273972602739726,0.0136986301369863,0.2,0.0684931506849315,0.1232876712328767,0.0,0.21428571428571427,0.375,0.25,0.375,0.625,0.0136986301369863,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.43036529680365293,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_skelet.txt,0.14084507042253522,0.49295774647887325,0.7887323943661971,0.09859154929577464,0.08450704225352113,0.19718309859154928,0.36619718309859156,0.028169014084507043,0.014084507042253521,0.1267605633802817,0.22535211267605634,0.04225352112676056,0.14084507042253522,0.08450704225352113,0.04225352112676056,0.014084507042253521,0.16901408450704225,0.08450704225352113,0.028169014084507043,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.8333333333333334,0.0,0.014084507042253521,0.14084507042253522,0.056338028169014086,0.09859154929577464,0.028169014084507043,0.056338028169014086,0.0,0.08333333333333333,0.28169014084507044,0.0,0.014084507042253521,0.19230769230769232,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.056338028169014086,0.056338028169014086,0.014084507042253521,0.0,0.0,0.0,0.16666666666666666,0.48356807511737093,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_som.txt,0.109375,0.359375,0.765625,0.109375,0.125,0.328125,0.3125,0.09375,0.078125,0.09375,0.21875,0.078125,0.09375,0.0625,0.046875,0.0,0.25,0.078125,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.875,0.0,0.015625,0.140625,0.0625,0.109375,0.03125,0.03125,0.0,0.1,0.078125,0.09375,0.0,0.14285714285714285,0.0,0.125,0.25,0.375,0.078125,0.078125,0.0,0.0,0.0,0.125,0.125,0.39453125,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_stolobie_pribori_2.txt,0.1375,0.4,0.725,0.15,0.05,0.2625,0.4375,0.0125,0.0375,0.0625,0.275,0.0625,0.1625,0.0875,0.0375,0.0125,0.1625,0.1625,0.0125,0.0,0.0,0.375,0.125,0.25,0.375,1.125,0.0,0.025,0.2,0.0375,0.1125,0.025,0.0125,0.0,0.21428571428571427,0.025,0.125,0.0,0.12,0.5,0.375,0.25,1.125,0.025,0.1,0.0125,0.0,0.0,0.125,0.0,0.39999999999999997,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_stolovye_pribori.txt,0.07142857142857142,0.4387755102040816,0.7551020408163265,0.11224489795918367,0.02040816326530612,0.23469387755102042,0.42857142857142855,0.01020408163265306,0.030612244897959183,0.05102040816326531,0.20408163265306123,0.09183673469387756,0.22448979591836735,0.04081632653061224,0.01020408163265306,0.0,0.11224489795918367,0.21428571428571427,0.01020408163265306,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,1.0909090909090908,0.0,0.030612244897959183,0.19387755102040816,0.030612244897959183,0.12244897959183673,0.01020408163265306,0.02040816326530612,0.0,0.2222222222222222,0.04081632653061224,0.11224489795918367,0.0,0.030303030303030304,0.45454545454545453,0.09090909090909091,0.09090909090909091,1.1818181818181819,0.030612244897959183,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.4005102040816326,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_s_dnem_rozhdenia.txt,0.12987012987012986,0.37662337662337664,0.7142857142857143,0.14285714285714285,0.09090909090909091,0.23376623376623376,0.3246753246753247,0.06493506493506493,0.025974025974025976,0.025974025974025976,0.2077922077922078,0.09090909090909091,0.11688311688311688,0.09090909090909091,0.03896103896103896,0.012987012987012988,0.22077922077922077,0.11688311688311688,0.03896103896103896,0.0,0.0,0.4,0.0,0.4,0.3,0.6,0.0,0.012987012987012988,0.15584415584415584,0.012987012987012988,0.14285714285714285,0.0,0.07792207792207792,0.0,0.75,0.06493506493506493,0.07792207792207792,0.012987012987012988,0.25,0.3,0.1,0.4,0.2,0.05194805194805195,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.4231601731601731,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_tayna_zerkala.txt,0.1,0.3125,0.7,0.125,0.05,0.2875,0.2375,0.05,0.0375,0.0625,0.1375,0.0625,0.1,0.0875,0.0,0.0,0.1625,0.0875,0.05,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,1.2857142857142858,0.42857142857142855,0.0125,0.0875,0.0625,0.125,0.025,0.0625,0.0,0.08333333333333333,0.0625,0.0625,0.0,0.19047619047619047,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.0,0.0375,0.1,0.025,0.0,0.0,0.0,0.0,0.43124999999999997,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_tukan.txt,0.19298245614035087,0.5263157894736842,0.631578947368421,0.08771929824561403,0.05263157894736842,0.2631578947368421,0.38596491228070173,0.017543859649122806,0.03508771929824561,0.12280701754385964,0.21052631578947367,0.12280701754385964,0.17543859649122806,0.017543859649122806,0.08771929824561403,0.03508771929824561,0.24561403508771928,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.375,0.0,0.017543859649122806,0.15789473684210525,0.017543859649122806,0.05263157894736842,0.0,0.03508771929824561,0.017543859649122806,0.0,0.15789473684210525,0.05263157894736842,0.017543859649122806,0.35294117647058826,0.25,0.125,0.0,0.375,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.4269005847953216,0.5,0.5
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_ushastaya_sova.txt,0.13924050632911392,0.2911392405063291,0.7341772151898734,0.1518987341772152,0.10126582278481013,0.22784810126582278,0.379746835443038,0.02531645569620253,0.0759493670886076,0.13924050632911392,0.21518987341772153,0.0379746835443038,0.16455696202531644,0.10126582278481013,0.06329113924050633,0.0,0.189873417721519,0.0759493670886076,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.0,0.0,0.17721518987341772,0.06329113924050633,0.0759493670886076,0.0,0.05063291139240506,0.0,0.4,0.16455696202531644,0.08860759493670886,0.02531645569620253,0.07407407407407407,0.5,0.16666666666666666,0.5,0.3333333333333333,0.05063291139240506,0.0759493670886076,0.0379746835443038,0.0,0.0,0.0,0.0,0.4462025316455696,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_velosipedi.txt,0.08139534883720931,0.23255813953488372,0.7790697674418605,0.12790697674418605,0.06976744186046512,0.18604651162790697,0.23255813953488372,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.1511627906976744,0.09302325581395349,0.08139534883720931,0.08139534883720931,0.08139534883720931,0.023255813953488372,0.1511627906976744,0.16279069767441862,0.0,0.0,0.0,0.25,0.0,0.375,0.125,1.25,0.0,0.03488372093023256,0.08139534883720931,0.03488372093023256,0.09302325581395349,0.0,0.05813953488372093,0.06976744186046512,0.5,0.13953488372093023,0.03488372093023256,0.023255813953488372,0.06451612903225806,0.125,0.0,0.25,0.25,0.023255813953488372,0.09302325581395349,0.05813953488372093,0.011627906976744186,0.0,0.125,0.0,0.5,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_voda_na_zemle.txt,0.09876543209876543,0.2716049382716049,0.7654320987654321,0.1728395061728395,0.08641975308641975,0.1728395061728395,0.345679012345679,0.012345679012345678,0.0,0.06172839506172839,0.18518518518518517,0.09876543209876543,0.16049382716049382,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.2345679012345679,0.04938271604938271,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.4166666666666667,0.9166666666666666,0.0,0.012345679012345678,0.09876543209876543,0.024691358024691357,0.1111111111111111,0.012345679012345678,0.1728395061728395,0.0,0.5,0.20987654320987653,0.04938271604938271,0.0,0.03225806451612903,0.5,0.0,0.3333333333333333,0.0,0.04938271604938271,0.06172839506172839,0.012345679012345678,0.0,0.0,0.0,0.0,0.49691358024691357,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_volga.txt,0.15789473684210525,0.19736842105263158,0.7894736842105263,0.15789473684210525,0.10526315789473684,0.27631578947368424,0.2236842105263158,0.039473684210526314,0.02631578947368421,0.06578947368421052,0.13157894736842105,0.14473684210526316,0.09210526315789473,0.11842105263157894,0.06578947368421052,0.02631578947368421,0.3026315789473684,0.06578947368421052,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.0,0.16666666666666666,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.15789473684210525,0.0,0.039473684210526314,0.0,0.5714285714285714,0.05263157894736842,0.06578947368421052,0.0,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,0.02631578947368421,0.13157894736842105,0.013157894736842105,0.013157894736842105,0.0,0.16666666666666666,0.0,0.4298245614035088,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_vstrecha_po_odezh.txt,0.11842105263157894,0.3157894736842105,0.6842105263157895,0.17105263157894737,0.06578947368421052,0.25,0.27631578947368424,0.039473684210526314,0.013157894736842105,0.09210526315789473,0.2236842105263158,0.11842105263157894,0.05263157894736842,0.07894736842105263,0.039473684210526314,0.02631578947368421,0.11842105263157894,0.07894736842105263,0.06578947368421052,0.0,0.0,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.013157894736842105,0.09210526315789473,0.07894736842105263,0.21052631578947367,0.0,0.039473684210526314,0.0,0.5,0.039473684210526314,0.013157894736842105,0.013157894736842105,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.07894736842105263,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.0,0.43969298245614036,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\2_zachem_yaponcam.txt,0.12790697674418605,0.36046511627906974,0.7093023255813954,0.19767441860465115,0.05813953488372093,0.20930232558139536,0.3488372093023256,0.03488372093023256,0.011627906976744186,0.12790697674418605,0.27906976744186046,0.09302325581395349,0.06976744186046512,0.05813953488372093,0.046511627906976744,0.023255813953488372,0.1511627906976744,0.06976744186046512,0.05813953488372093,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,1.5714285714285714,0.14285714285714285,0.0,0.10465116279069768,0.046511627906976744,0.08139534883720931,0.023255813953488372,0.023255813953488372,0.0,0.4166666666666667,0.08139534883720931,0.023255813953488372,0.0,0.07692307692307693,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.03488372093023256,0.046511627906976744,0.023255813953488372,0.0,0.0,0.2857142857142857,0.0,0.4273255813953489,0.5,0.75
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_arktika.txt,0.11,0.3,0.81,0.12,0.05,0.26,0.22,0.01,0.08,0.06,0.14,0.1,0.08,0.12,0.07,0.0,0.27,0.1,0.01,0.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.7692307692307693,0.0,0.06,0.07,0.03,0.15,0.0,0.11,0.0,0.15384615384615385,0.1,0.07,0.01,0.06060606060606061,0.3076923076923077,0.0,0.38461538461538464,0.23076923076923078,0.01,0.12,0.02,0.02,0.0,0.15384615384615385,0.07692307692307693,0.4916666666666667,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_berezovij_sok.txt,0.11965811965811966,0.358974358974359,0.7606837606837606,0.1282051282051282,0.09401709401709402,0.21367521367521367,0.3076923076923077,0.03418803418803419,0.07692307692307693,0.05982905982905983,0.18803418803418803,0.1111111111111111,0.11965811965811966,0.05128205128205128,0.07692307692307693,0.008547008547008548,0.1282051282051282,0.05982905982905983,0.017094017094017096,0.0,0.0,0.125,0.125,0.375,0.625,1.5,0.125,0.017094017094017096,0.1452991452991453,0.042735042735042736,0.06837606837606838,0.017094017094017096,0.03418803418803419,0.017094017094017096,0.38095238095238093,0.1794871794871795,0.03418803418803419,0.008547008547008548,0.13157894736842105,0.375,0.25,0.25,0.75,0.042735042735042736,0.02564102564102564,0.02564102564102564,0.0,0.0,0.125,0.0,0.4757834757834758,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_bukva_yo.txt,0.1574074074074074,0.25,0.6111111111111112,0.18518518518518517,0.046296296296296294,0.2777777777777778,0.3333333333333333,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.25,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.037037037037037035,0.018518518518518517,0.1388888888888889,0.09259259259259259,0.018518518518518517,0.0,0.0,0.6,0.0,1.0,0.8,1.8,0.0,0.018518518518518517,0.18518518518518517,0.027777777777777776,0.09259259259259259,0.009259259259259259,0.046296296296296294,0.009259259259259259,0.36363636363636365,0.14814814814814814,0.0,0.037037037037037035,0.2222222222222222,0.8,0.4,0.2,0.8,0.05555555555555555,0.08333333333333333,0.018518518518518517,0.018518518518518517,0.0,0.2,0.0,0.37885802469135804,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_chem_zarabativali.txt,0.15267175572519084,0.366412213740458,0.7404580152671756,0.11450381679389313,0.061068702290076333,0.2900763358778626,0.24427480916030533,0.05343511450381679,0.015267175572519083,0.0916030534351145,0.12213740458015267,0.12213740458015267,0.12213740458015267,0.022900763358778626,0.03816793893129771,0.007633587786259542,0.17557251908396945,0.15267175572519084,0.030534351145038167,0.0,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.9090909090909091,1.4545454545454546,0.18181818181818182,0.03816793893129771,0.06870229007633588,0.07633587786259542,0.07633587786259542,0.007633587786259542,0.08396946564885496,0.0,0.17391304347826086,0.08396946564885496,0.04580152671755725,0.007633587786259542,0.17073170731707318,1.1818181818181819,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.03816793893129771,0.03816793893129771,0.022900763358778626,0.0,0.0,0.0,0.09090909090909091,0.46564885496183206,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_chto_eli_vikingi.txt,0.15625,0.3375,0.75625,0.2125,0.09375,0.20625,0.36875,0.0125,0.03125,0.0625,0.2625,0.13125,0.10625,0.0875,0.0875,0.04375,0.125,0.14375,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.8181818181818182,1.8181818181818181,0.0,0.0,0.11875,0.03125,0.16875,0.01875,0.01875,0.0,0.25,0.13125,0.04375,0.0,0.09836065573770492,1.0909090909090908,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.0625,0.1375,0.03125,0.0,0.0,0.18181818181818182,0.0,0.4484375,0.75,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_chto_kollektsion.txt,0.10377358490566038,0.4056603773584906,0.8018867924528302,0.14150943396226415,0.04716981132075472,0.2358490566037736,0.29245283018867924,0.03773584905660377,0.05660377358490566,0.08490566037735849,0.2169811320754717,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.05660377358490566,0.009433962264150943,0.20754716981132076,0.14150943396226415,0.02830188679245283,0.0,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.36363636363636365,1.0909090909090908,0.09090909090909091,0.018867924528301886,0.0660377358490566,0.04716981132075472,0.07547169811320754,0.04716981132075472,0.07547169811320754,0.0,0.19047619047619047,0.11320754716981132,0.09433962264150944,0.0,0.5714285714285714,0.18181818181818182,0.36363636363636365,0.09090909090909091,1.0909090909090908,0.0660377358490566,0.0660377358490566,0.04716981132075472,0.0,0.0,0.09090909090909091,0.18181818181818182,0.49685534591194963,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_chto_raduga.txt,0.08421052631578947,0.35789473684210527,0.7052631578947368,0.14736842105263157,0.06315789473684211,0.10526315789473684,0.3473684210526316,0.021052631578947368,0.010526315789473684,0.08421052631578947,0.2631578947368421,0.09473684210526316,0.08421052631578947,0.07368421052631578,0.07368421052631578,0.010526315789473684,0.17894736842105263,0.16842105263157894,0.010526315789473684,0.0,0.0,0.4,0.0,0.4,0.4,1.2,0.0,0.021052631578947368,0.12631578947368421,0.042105263157894736,0.12631578947368421,0.021052631578947368,0.09473684210526316,0.0,0.35714285714285715,0.11578947368421053,0.042105263157894736,0.010526315789473684,0.08823529411764706,0.4,0.0,0.8,0.4,0.05263157894736842,0.10526315789473684,0.031578947368421054,0.0,0.0,0.2,0.2,0.5017543859649123,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_domash_zoopark.txt,0.1134020618556701,0.28865979381443296,0.6804123711340206,0.18556701030927836,0.09278350515463918,0.20618556701030927,0.31958762886597936,0.010309278350515464,0.020618556701030927,0.09278350515463918,0.15463917525773196,0.13402061855670103,0.16494845360824742,0.08247422680412371,0.041237113402061855,0.010309278350515464,0.15463917525773196,0.14432989690721648,0.0,0.0,0.0,0.375,0.125,0.75,0.625,1.125,0.0,0.010309278350515464,0.07216494845360824,0.041237113402061855,0.16494845360824742,0.030927835051546393,0.010309278350515464,0.0,0.3125,0.05154639175257732,0.061855670103092786,0.0,0.2222222222222222,1.125,0.125,0.125,0.625,0.05154639175257732,0.14432989690721648,0.020618556701030927,0.0,0.0,0.25,0.0,0.40979381443298973,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_dve_vstrechi.txt,0.07586206896551724,0.38620689655172413,0.8482758620689655,0.1310344827586207,0.06206896551724138,0.2827586206896552,0.296551724137931,0.04827586206896552,0.06206896551724138,0.11724137931034483,0.1103448275862069,0.13793103448275862,0.18620689655172415,0.06206896551724138,0.0896551724137931,0.013793103448275862,0.2206896551724138,0.06896551724137931,0.020689655172413793,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.38461538461538464,2.0,0.07692307692307693,0.006896551724137931,0.1103448275862069,0.04827586206896552,0.13793103448275862,0.020689655172413793,0.07586206896551724,0.0,0.36666666666666664,0.05517241379310345,0.06206896551724138,0.006896551724137931,0.15,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.6153846153846154,0.05517241379310345,0.09655172413793103,0.013793103448275862,0.0,0.0,0.0,0.0,0.46264367816091956,0.75,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_ieroglifi.txt,0.1,0.38,0.8,0.13,0.06,0.31,0.29,0.05,0.08,0.1,0.18,0.11,0.11,0.1,0.03,0.01,0.22,0.06,0.02,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.8571428571428572,0.0,0.02,0.09,0.09,0.13,0.01,0.01,0.0,0.2777777777777778,0.2,0.01,0.02,0.175,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.02,0.11,0.05,0.02,0.0,0.14285714285714285,0.14285714285714285,0.45,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_istochnik_sil.txt,0.0896551724137931,0.35172413793103446,0.7586206896551724,0.0896551724137931,0.12413793103448276,0.22758620689655173,0.2413793103448276,0.05517241379310345,0.05517241379310345,0.05517241379310345,0.10344827586206896,0.1103448275862069,0.13793103448275862,0.11724137931034483,0.08275862068965517,0.041379310344827586,0.2620689655172414,0.08275862068965517,0.020689655172413793,0.0,0.0,0.14285714285714285,0.09523809523809523,0.5714285714285714,0.38095238095238093,0.8095238095238095,0.0,0.006896551724137931,0.08275862068965517,0.07586206896551724,0.12413793103448276,0.013793103448275862,0.08275862068965517,0.0,0.0,0.12413793103448276,0.08275862068965517,0.0,0.078125,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.2857142857142857,0.034482758620689655,0.09655172413793103,0.013793103448275862,0.0,0.0,0.047619047619047616,0.0,0.5040229885057471,0.75,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_istoriya_igrushek.txt,0.11392405063291139,0.26582278481012656,0.7088607594936709,0.08860759493670886,0.06962025316455696,0.22151898734177214,0.189873417721519,0.04430379746835443,0.006329113924050633,0.03164556962025317,0.11392405063291139,0.1962025316455696,0.0759493670886076,0.06329113924050633,0.06962025316455696,0.0189873417721519,0.16455696202531644,0.10759493670886076,0.006329113924050633,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.8333333333333334,1.6666666666666667,0.0,0.006329113924050633,0.06329113924050633,0.05063291139240506,0.17721518987341772,0.006329113924050633,0.10126582278481013,0.006329113924050633,0.125,0.10759493670886076,0.0759493670886076,0.006329113924050633,0.16071428571428573,0.75,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0189873417721519,0.15822784810126583,0.0379746835443038,0.02531645569620253,0.0,0.25,0.08333333333333333,0.4757383966244726,0.75,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_iz_istorii_futbola.txt,0.11557788944723618,0.3165829145728643,0.7085427135678392,0.12060301507537688,0.09045226130653267,0.2663316582914573,0.2663316582914573,0.06030150753768844,0.035175879396984924,0.04020100502512563,0.18090452261306533,0.1306532663316583,0.08542713567839195,0.08542713567839195,0.07035175879396985,0.010050251256281407,0.16080402010050251,0.08542713567839195,0.035175879396984924,0.0,0.0,0.2,0.1,0.3,0.55,1.1,0.0,0.005025125628140704,0.12562814070351758,0.04522613065326633,0.1407035175879397,0.02512562814070352,0.06030150753768844,0.0,0.39285714285714285,0.12060301507537688,0.05527638190954774,0.01507537688442211,0.13846153846153847,0.4,0.15,0.25,0.2,0.04522613065326633,0.11557788944723618,0.020100502512562814,0.020100502512562814,0.0,0.05,0.0,0.4338358458961474,0.75,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_kakie_reki.txt,0.10526315789473684,0.35789473684210527,0.7263157894736842,0.12631578947368421,0.07368421052631578,0.22105263157894736,0.28421052631578947,0.07368421052631578,0.042105263157894736,0.010526315789473684,0.1368421052631579,0.09473684210526316,0.14736842105263157,0.07368421052631578,0.042105263157894736,0.010526315789473684,0.17894736842105263,0.042105263157894736,0.010526315789473684,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,1.8571428571428572,0.0,0.021052631578947368,0.09473684210526316,0.010526315789473684,0.1368421052631579,0.010526315789473684,0.021052631578947368,0.0,0.2857142857142857,0.12631578947368421,0.05263157894736842,0.010526315789473684,0.08823529411764706,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.031578947368421054,0.08421052631578947,0.031578947368421054,0.042105263157894736,0.0,0.2857142857142857,0.0,0.4543859649122807,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_kakim_bil_chelovek.txt,0.104,0.448,0.744,0.128,0.08,0.216,0.328,0.048,0.032,0.072,0.208,0.144,0.12,0.072,0.08,0.008,0.136,0.096,0.032,0.0,0.0,0.375,0.125,0.25,0.375,1.75,0.0,0.008,0.096,0.056,0.128,0.056,0.048,0.0,0.2857142857142857,0.128,0.072,0.024,0.2571428571428571,0.375,0.375,0.25,0.875,0.072,0.08,0.024,0.016,0.0,0.25,0.25,0.4606666666666666,0.5,1.0
C:\Users\Mike\Desktop\important_docs\master_thesis\data\split_data_copy\3_kak_sobirat_sok.txt,0.06956521739130435,0.22608695652173913,0.7043478260869566,0.13043478260869565,0.09565217391304348,0.19130434782608696,0.26956521739130435,0.02608695652173913,0.034782608695652174,0.043478260869565216,0.23478260869565218,0.08695652173913043,0.034782608695652174,0.0782608695652174,0.08695652173913043,0.008695652173913044,0.05217391304347826,0.20869565217391303,0.0,0.0,0.0,0.5,0.125,0.5,0.625,0.5,0.0,0.034782608695652174,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.034782608695652174,0.06086956521739131,0.0,0.7647058823529411,0.10434782608695652,0.02608695652173913,0.0,0.13157894736842105,0.625,0.25,0.125,0.5,0.0782608695652174,0.08695652173913043,0.02608695652173913,0.0,0.0,0.0,0.0,0.43043478260869567,0.5,1.0
