text,stressed_first_v_W,c_in_the_end_W,c_in_the_beginning_W,two_syl_open_syls_W,three_syl_open_syls_W,one_syl_W,two_syl_W,one_syl_cvc_W,one_syl_begin_cc_W,two_syl_begin_cc_W,two_syl_1th_stressed_W,three_syl_2nd_stressed_W,two_syl_2nd_stressed_W,three_syl_1th_stressed_W,three_syl_cv_pattern_W,four_syl_cv_pattern_W,nom_W,acc_W,dat_W,abl_W,sent_simple_S,sent_two_homogen_S,sent_three_homogen_S,no_predic_S,sent_complic_soch_S,verbs_pers_S,parenth_S,one_syl_end_cc_W,two_syl_middle_cc_W,three_syl_begin_cc_W,three_syl_middle_cc_W,three_syl_end_cc_W,four_syl_cc_on_the_edge_W,five_syl_cv_pattern_W,adv_W,gen_W,ins_W,numeral_W,a_pro_W,coord_conjs_num_S,sent_complic_depend_S,inverse_S,s_pro_S,three_syl_3rd_stressed_W,three_syl_cc_on_the_edge_W,five_syl_cc_on_the_edge_W,rare_obsol_W,foreign_W,alt_conjs_num_S,particip_clause_S
Все знают о том <comma>  что собирание монет называется нумизматикой. Но со временем появляются новые вещи и названия.
Например <comma>  бирофилия − это когда собирают различные пробки <comma>  рецепты <comma>  этикетки от всевозможных баночек от соков <comma>  бутылок из-под лимонада. И не подумаешь <comma>  что эти вещи можно собирать.
Любители сладкого могут позволить себе огромную коллекцию оберток от мороженого. Так они незаметно и начнут заниматься гелатофилией. Кроме всего этого есть еще филогамистика и глюкофилия. В первом случае собирают вкладыши от жевательных резинок <comma>  а во втором коллекционируют пакетики от сахара.
Коллекция вкладышей от жвачки
Хитом коллекционирования вкладышей от жвачек стали Турбо для мальчиков и Love is для девочек. Каждый такой вкладыш имел свой номер. И когда уже есть вкладыши 24 и 26 <comma>  найти номер 25 просто жизненно необходимо. Говорят <comma>  что в коллекции Love is ровно 220 разных вкладышей.
Ещё есть коллекции смешных фамилий и имен <comma>  анекдотов <comma>  пословиц <comma>  событий из истории.,о <delim> и <delim> это <delim> от <delim> от <delim> и <delim> эти <delim> от <delim> и <delim> этого <delim> есть <delim> еще <delim> и <delim> от <delim> а <delim> от <delim> от <delim> от <delim> и <delim> и <delim> есть <delim> и <delim> есть <delim> и <delim> из,знают <delim> том <delim> монет <delim> нумизматикой <delim> временем <delim> например <delim> собирают <delim> от <delim> всевозможных <delim> баночек <delim> от <delim> соков <delim> бутылок <delim> подумаешь <delim> собирать <delim> могут <delim> позволить <delim> оберток <delim> от <delim> так <delim> начнут <delim> гелатофилией <delim> есть <delim> первом <delim> собирают <delim> от <delim> жевательных <delim> резинок <delim> втором <delim> коллекционируют <delim> от <delim> вкладышей <delim> от <delim> хитом <delim> вкладышей <delim> от <delim> жвачек <delim> мальчиков <delim> девочек <delim> каждый <delim> такой <delim> вкладыш <delim> имел <delim> свой <delim> номер <delim> есть <delim> номер <delim> говорят <delim> разных <delim> вкладышей <delim> есть <delim> смешных <delim> фамилий <delim> имен <delim> анекдотов <delim> пословиц <delim> событий <delim> из,все <delim> знают <delim> том <delim> что <delim> собирание <delim> монет <delim> называется <delim> нумизматикой <delim> но <delim> со <delim> временем <delim> появляются <delim> новые <delim> вещи <delim> названия <delim> например <delim> бирофилия <delim> когда <delim> собирают <delim> различные <delim> пробки <delim> рецепты <delim> всевозможных <delim> баночек <delim> соков <delim> бутылок <delim> лимонада <delim> не <delim> подумаешь <delim> что <delim> вещи <delim> можно <delim> собирать <delim> любители <delim> сладкого <delim> могут <delim> позволить <delim> себе <delim> коллекцию <delim> мороженого <delim> так <delim> незаметно <delim> начнут <delim> заниматься <delim> гелатофилией <delim> кроме <delim> всего <delim> филогамистика <delim> глюкофилия <delim> первом <delim> случае <delim> собирают <delim> вкладыши <delim> жевательных <delim> резинок <delim> во <delim> втором <delim> коллекционируют <delim> пакетики <delim> сахара <delim> коллекция <delim> вкладышей <delim> жвачки <delim> хитом <delim> коллекционирования <delim> вкладышей <delim> жвачек <delim> стали <delim> турбо <delim> для <delim> мальчиков <delim> для <delim> девочек <delim> каждый <delim> такой <delim> вкладыш <delim> свой <delim> номер <delim> когда <delim> вкладыши <delim> найти <delim> номер <delim> просто <delim> жизненно <delim> необходимо <delim> говорят <delim> что <delim> коллекции <delim> ровно <delim> разных <delim> вкладышей <delim> коллекции <delim> смешных <delim> фамилий <delim> пословиц <delim> событий,вещи <delim> это <delim> эти <delim> вещи <delim> себе <delim> они <delim> кроме <delim> всего <delim> еще <delim> стали <delim> уже <delim> просто <delim> ещё,новые <delim> рецепты <delim> этого <delim> случае <delim> вкладыши <delim> сахара <delim> вкладыши,все <delim> о <delim> том <delim> что <delim> но <delim> со <delim> и <delim> от <delim> от <delim> и <delim> не <delim> что <delim> от <delim> так <delim> и <delim> есть <delim> и <delim> от <delim> а <delim> во <delim> от <delim> от <delim> от <delim> для <delim> и <delim> для <delim> свой <delim> и <delim> есть <delim> и <delim> что <delim> есть <delim> и <delim> из,знают <delim> монет <delim> вещи <delim> это <delim> когда <delim> пробки <delim> соков <delim> эти <delim> вещи <delim> можно <delim> могут <delim> себе <delim> они <delim> начнут <delim> кроме <delim> всего <delim> еще <delim> первом <delim> втором <delim> жвачки <delim> хитом <delim> жвачек <delim> стали <delim> турбо <delim> каждый <delim> такой <delim> вкладыш <delim> имел <delim> номер <delim> когда <delim> уже <delim> найти <delim> номер <delim> просто <delim> ровно <delim> разных <delim> ещё <delim> смешных <delim> имен,том <delim> так,все <delim> что <delim> что <delim> для <delim> для <delim> свой <delim> что,знают <delim> пробки <delim> кроме <delim> всего <delim> втором <delim> жвачки <delim> жвачек <delim> стали <delim> вкладыш <delim> просто <delim> смешных,знают <delim> вещи <delim> это <delim> пробки <delim> соков <delim> эти <delim> вещи <delim> можно <delim> могут <delim> кроме <delim> еще <delim> первом <delim> жвачки <delim> хитом <delim> жвачек <delim> стали <delim> турбо <delim> каждый <delim> вкладыш <delim> номер <delim> номер <delim> просто <delim> ровно <delim> разных,рецепты <delim> баночек <delim> бутылок <delim> позволить <delim> оберток <delim> резинок <delim> фамилий <delim> пословиц <delim> событий,монет <delim> когда <delim> себе <delim> они <delim> начнут <delim> всего <delim> втором <delim> такой <delim> имел <delim> когда <delim> уже <delim> найти <delim> ещё <delim> смешных <delim> имен,временем <delim> новые <delim> сладкого <delim> этого <delim> случае <delim> вкладыши <delim> сахара <delim> вкладышей <delim> вкладышей <delim> мальчиков <delim> девочек <delim> вкладыши <delim> жизненно <delim> вкладышей,баночек <delim> бутылок <delim> этого <delim> резинок <delim> сахара <delim> девочек <delim> говорят <delim> фамилий <delim> событий,лимонада <delim> любители <delim> пакетики,Все <delim> собирание <delim> названия <delim> бирофилия <delim> это <delim> различные <delim> пробки <delim> этикетки <delim> эти <delim> вещи <delim> Любители <delim> они <delim> филогамистика <delim> глюкофилия <delim> пакетики <delim> Коллекция <delim> Каждый <delim> такой <delim> вкладыш <delim> свой <delim> номер,новые <delim> вещи <delim> рецепты <delim> сладкого <delim> огромную <delim> коллекцию <delim> гелатофилией <delim> всего <delim> вкладыши <delim> вкладыши <delim> номер <delim> коллекции,,,,Но со временем появляются новые вещи и названия . <delim> Например  <comma>  бирофилия − это когда собирают различные пробки  <comma>  рецепты  <comma>  этикетки от всевозможных баночек от соков  <comma>  бутылок из-под лимонада . <delim> Кроме всего этого есть еще филогамистика и глюкофилия . <delim> И когда уже есть вкладыши 24 и 26  <comma>  найти номер 25 просто жизненно необходимо .,Коллекция вкладышей от жвачки Хитом коллекционирования вкладышей от жвачек стали Турбо для мальчиков и Love is для девочек .,Но со временем появляются новые вещи и названия . <delim> И когда уже есть вкладыши 24 и 26  <comma>  найти номер 25 просто жизненно необходимо . <delim> Говорят  <comma>  что в коллекции Love is ровно 220 разных вкладышей . <delim> Ещё есть коллекции смешных фамилий и имен  <comma>  анекдотов  <comma>  пословиц  <comma>  событий из истории . <delim> , <delim> Но со временем появляются новые вещи и названия . <delim> И не подумаешь  <comma>  что эти вещи можно собирать . <delim> Кроме всего этого есть еще филогамистика и глюкофилия . <delim> В первом случае собирают вкладыши от жевательных резинок  <comma>  а во втором коллекционируют пакетики от сахара . <delim> Коллекция вкладышей от жвачки Хитом коллекционирования вкладышей от жвачек стали Турбо для мальчиков и Love is для девочек . <delim> И когда уже есть вкладыши 24 и 26  <comma>  найти номер 25 просто жизненно необходимо . <delim> Ещё есть коллекции смешных фамилий и имен  <comma>  анекдотов  <comma>  пословиц  <comma>  событий из истории .,знают <delim> называется <delim> появляются <delim> собирают <delim> подумаешь <delim> могут <delim> начнут <delim> есть <delim> собирают <delim> коллекционируют <delim> имел <delim> есть <delim> Говорят <delim> есть,Например,есть <delim> есть <delim> есть,когда <delim> пробки <delim> можно <delim> начнут <delim> первом <delim> жвачки <delim> турбо <delim> каждый <delim> вкладыш <delim> когда <delim> найти <delim> просто <delim> ровно <delim> разных <delim> смешных,временем <delim> сладкого <delim> случае <delim> вкладыши <delim> вкладышей <delim> вкладышей <delim> вкладыши <delim> вкладышей,например <delim> рецепты <delim> сладкого <delim> позволить <delim> оберток <delim> вкладыши <delim> вкладышей <delim> вкладышей <delim> мальчиков <delim> вкладыши <delim> жизненно <delim> вкладышей <delim> пословиц,собирать <delim> позволить,названия <delim> различные <delim> всевозможных <delim> огромную <delim> коллекцию <delim> заниматься <delim> жевательных <delim> коллекция <delim> коллекции <delim> коллекции,мороженого,можно <delim> незаметно <delim> еще <delim> Турбо <delim> уже <delim> жизненно <delim> Ещё,монет <delim> всевозможных <delim> баночек <delim> соков <delim> бутылок <delim> лимонада <delim> оберток <delim> мороженого <delim> этого <delim> жевательных <delim> резинок <delim> сахара <delim> вкладышей <delim> жвачки <delim> коллекционирования <delim> вкладышей <delim> жвачек <delim> мальчиков <delim> девочек <delim> разных <delim> вкладышей <delim> смешных <delim> фамилий <delim> имен <delim> анекдотов <delim> пословиц <delim> событий,нумизматикой <delim> временем <delim> Хитом,первом <delim> втором,,и <delim> и <delim> и <delim> и <delim> и <delim> и, <delim> Все знают о том  <comma>  что собирание монет называется нумизматикой . <delim> Например  <comma>  бирофилия − это когда собирают различные пробки  <comma>  рецепты  <comma>  этикетки от всевозможных баночек от соков  <comma>  бутылок из-под лимонада . <delim> И не подумаешь  <comma>  что эти вещи можно собирать . <delim> И когда уже есть вкладыши 24 и 26  <comma>  найти номер 25 просто жизненно необходимо . <delim> Говорят  <comma>  что в коллекции Love is ровно 220 разных вкладышей .,Например  <comma>  бирофилия − это когда собирают различные пробки  <comma>  рецепты  <comma>  этикетки от всевозможных баночек от соков  <comma>  бутылок из-под лимонада . <delim> Кроме всего этого есть еще филогамистика и глюкофилия . <delim> В первом случае собирают вкладыши от жевательных резинок  <comma>  а во втором коллекционируют пакетики от сахара .,Все <delim> том <delim> это <delim> эти <delim> себе <delim> они <delim> всего <delim> этого <delim> Каждый <delim> такой <delim> свой,например <delim> собирать <delim> говорят,сладкого <delim> позволить <delim> оберток <delim> мальчиков <delim> жизненно,нумизматикой <delim> появляются <delim> необходимо,,,а,
