text,stressed_first_v_W,c_in_the_end_W,c_in_the_beginning_W,two_syl_open_syls_W,three_syl_open_syls_W,one_syl_W,two_syl_W,one_syl_cvc_W,one_syl_begin_cc_W,two_syl_begin_cc_W,two_syl_1th_stressed_W,three_syl_2nd_stressed_W,two_syl_2nd_stressed_W,three_syl_1th_stressed_W,three_syl_cv_pattern_W,four_syl_cv_pattern_W,nom_W,acc_W,dat_W,abl_W,sent_simple_S,sent_two_homogen_S,sent_three_homogen_S,no_predic_S,sent_complic_soch_S,verbs_pers_S,parenth_S,one_syl_end_cc_W,two_syl_middle_cc_W,three_syl_begin_cc_W,three_syl_middle_cc_W,three_syl_end_cc_W,four_syl_cc_on_the_edge_W,five_syl_cv_pattern_W,adv_W,gen_W,ins_W,numeral_W,a_pro_W,coord_conjs_num_S,sent_complic_depend_S,inverse_S,s_pro_S,three_syl_3rd_stressed_W,three_syl_cc_on_the_edge_W,five_syl_cc_on_the_edge_W,rare_obsol_W,foreign_W,alt_conjs_num_S,particip_clause_S
Птицы – одни из самых удивительных существ на нашей планете. Они всегда поражали воображение людей своей способностью летать <comma>  восхищали разнообразием форм <comma>  окрасок и размеров. Например <comma>  самые маленькие на свете птички – колибри <comma>  обитающие в Америке <comma>  – весят не более монетки <comma>  а самые крупные – африканские страусы – тяжелее и выше взрослого человека.
Самая крупная из современных птиц – африканский страус. Этот великан мира пернатых <comma>  обитающий на равнинах Центральной и Южной Африки <comma>  весит около 160 кг <comma>  а его рост достигает 2 <comma> 74 м. Но это не самые большие птицы <comma>  которые жили на Земле. Например <comma>  15 миллионов лет назад в Австралии водились нелетающие птицы дроморнисы <comma>  рост которых достигал 3 м <comma>  а вес – 500 кг!,из <delim> и <delim> а <delim> и <delim> из <delim> этот <delim> и <delim> южной <delim> африки <delim> около <delim> а <delim> это <delim> а,из <delim> самых <delim> удивительных <delim> существ <delim> нашей <delim> людей <delim> своей <delim> летать <delim> разнообразием <delim> форм <delim> окрасок <delim> размеров <delim> например <delim> весят <delim> из <delim> современных <delim> птиц <delim> африканский <delim> страус <delim> этот <delim> великан <delim> пернатых <delim> обитающий <delim> равнинах <delim> центральной <delim> южной <delim> весит <delim> рост <delim> достигает <delim> например <delim> миллионов <delim> лет <delim> назад <delim> водились <delim> рост <delim> которых <delim> достигал <delim> вес,птицы <delim> самых <delim> существ <delim> на <delim> нашей <delim> планете <delim> всегда <delim> поражали <delim> воображение <delim> людей <delim> своей <delim> способностью <delim> летать <delim> восхищали <delim> разнообразием <delim> форм <delim> размеров <delim> например <delim> самые <delim> маленькие <delim> на <delim> свете <delim> птички <delim> колибри <delim> весят <delim> не <delim> более <delim> монетки <delim> самые <delim> крупные <delim> страусы <delim> тяжелее <delim> выше <delim> взрослого <delim> человека <delim> самая <delim> крупная <delim> современных <delim> птиц <delim> страус <delim> великан <delim> мира <delim> пернатых <delim> на <delim> равнинах <delim> центральной <delim> весит <delim> рост <delim> достигает <delim> но <delim> не <delim> самые <delim> большие <delim> птицы <delim> которые <delim> жили <delim> на <delim> земле <delim> например <delim> миллионов <delim> лет <delim> назад <delim> водились <delim> нелетающие <delim> птицы <delim> дроморнисы <delim> рост <delim> которых <delim> достигал <delim> вес,птицы <delim> они <delim> свете <delim> выше <delim> мира <delim> его <delim> это <delim> птицы <delim> жили <delim> птицы,планете <delim> самые <delim> более <delim> монетки <delim> самые <delim> крупные <delim> страусы <delim> взрослого <delim> самая <delim> крупная <delim> африки <delim> около <delim> самые,из <delim> на <delim> форм <delim> и <delim> на <delim> не <delim> а <delim> и <delim> из <delim> птиц <delim> на <delim> и <delim> а <delim> рост <delim> но <delim> не <delim> на <delim> лет <delim> рост <delim> а <delim> вес,птицы <delim> одни <delim> самых <delim> существ <delim> нашей <delim> они <delim> всегда <delim> людей <delim> своей <delim> летать <delim> свете <delim> птички <delim> весят <delim> выше <delim> страус <delim> этот <delim> мира <delim> южной <delim> весит <delim> его <delim> это <delim> птицы <delim> жили <delim> земле <delim> назад <delim> птицы,лет <delim> вес,птиц,птицы <delim> всегда <delim> своей <delim> свете <delim> птички <delim> страус <delim> птицы <delim> птицы,птицы <delim> самых <delim> нашей <delim> свете <delim> птички <delim> весят <delim> выше <delim> страус <delim> этот <delim> мира <delim> южной <delim> весит <delim> это <delim> птицы <delim> жили <delim> птицы,планете <delim> окрасок <delim> размеров <delim> колибри <delim> монетки <delim> пернатых <delim> равнинах <delim> центральной <delim> большие <delim> водились <delim> которых,одни <delim> существ <delim> они <delim> всегда <delim> людей <delim> своей <delim> летать <delim> его <delim> земле <delim> назад,самые <delim> более <delim> самые <delim> крупные <delim> страусы <delim> взрослого <delim> самая <delim> крупная <delim> африки <delim> около <delim> самые,великан <delim> около <delim> которых,поражали <delim> америке <delim> человека,Птицы <delim> одни <delim> Они <delim> самые <delim> маленькие <delim> обитающие <delim> самые <delim> крупные <delim> африканские <delim> страусы <delim> Самая <delim> крупная <delim> африканский <delim> страус <delim> Этот <delim> великан <delim> рост <delim> это <delim> самые <delim> большие <delim> птицы <delim> которые <delim> нелетающие <delim> птицы <delim> дроморнисы <delim> рост <delim> вес,воображение <delim> монетки <delim> обитающий,,,,Например  <comma>  самые маленькие на свете птички – колибри  <comma>  обитающие в Америке  <comma>  – весят не более монетки  <comma>  а самые крупные – африканские страусы – тяжелее и выше взрослого человека . <delim> Этот великан мира пернатых  <comma>  обитающий на равнинах Центральной и Южной Африки  <comma>  весит около 160 кг  <comma>  а его рост достигает 2 <comma> 74 м .,Они всегда поражали воображение людей своей способностью летать  <comma>  восхищали разнообразием форм  <comma>  окрасок и размеров .,Например  <comma>  самые маленькие на свете птички – колибри  <comma>  обитающие в Америке  <comma>  – весят не более монетки  <comma>  а самые крупные – африканские страусы – тяжелее и выше взрослого человека . <delim> , <delim> Они всегда поражали воображение людей своей способностью летать  <comma>  восхищали разнообразием форм  <comma>  окрасок и размеров . <delim> Например  <comma>  самые маленькие на свете птички – колибри  <comma>  обитающие в Америке  <comma>  – весят не более монетки  <comma>  а самые крупные – африканские страусы – тяжелее и выше взрослого человека . <delim> Этот великан мира пернатых  <comma>  обитающий на равнинах Центральной и Южной Африки  <comma>  весит около 160 кг  <comma>  а его рост достигает 2 <comma> 74 м . <delim> Например  <comma>  15 миллионов лет назад в Австралии водились нелетающие птицы дроморнисы  <comma>  рост которых достигал 3 м  <comma>  а вес – 500 кг !,поражали <delim> восхищали <delim> весят <delim> весит <delim> достигает <delim> жили <delim> водились <delim> достигал,Например <delim> Например,форм <delim> рост <delim> рост,одни <delim> существ <delim> всегда <delim> птички <delim> страус <delim> южной <delim> земле,планете <delim> крупные <delim> страусы <delim> взрослого <delim> крупная,окрасок <delim> размеров <delim> например <delim> колибри <delim> монетки <delim> крупные <delim> страусы <delim> взрослого <delim> крупная <delim> пернатых <delim> равнинах <delim> центральной <delim> африки <delim> большие <delim> например <delim> достигал,водились,способностью <delim> маленькие <delim> современных <delim> африканский <delim> миллионов <delim> австралии <delim> дроморнисы,,более <delim> тяжелее <delim> выше <delim> назад,самых <delim> удивительных <delim> существ <delim> людей <delim> своей <delim> форм <delim> окрасок <delim> размеров <delim> птички <delim> взрослого <delim> человека <delim> современных <delim> птиц <delim> мира <delim> пернатых <delim> Центральной <delim> Южной <delim> Африки <delim> миллионов <delim> лет <delim> которых,способностью <delim> разнообразием,,,и <delim> и <delim> и, <delim> Они всегда поражали воображение людей своей способностью летать  <comma>  восхищали разнообразием форм  <comma>  окрасок и размеров . <delim> Но это не самые большие птицы  <comma>  которые жили на Земле .,Например  <comma>  15 миллионов лет назад в Австралии водились нелетающие птицы дроморнисы  <comma>  рост которых достигал 3 м  <comma>  а вес – 500 кг !,одни <delim> самых <delim> нашей <delim> Они <delim> своей <delim> самые <delim> самые <delim> Самая <delim> Этот <delim> его <delim> это <delim> самые <delim> которые <delim> которых,например <delim> великан <delim> например <delim> достигал,размеров <delim> колибри <delim> пернатых <delim> равнинах <delim> центральной <delim> большие,удивительных <delim> африканские,Америке <delim> Африки <delim> Австралии,,а <delim> а <delim> а,Например  <comma>  самые маленькие на свете птички – колибри  <comma>  обитающие в Америке  <comma>  – весят не более монетки  <comma>  а самые крупные – африканские страусы – тяжелее и выше взрослого человека . <delim> Этот великан мира пернатых  <comma>  обитающий на равнинах Центральной и Южной Африки  <comma>  весит около 160 кг  <comma>  а его рост достигает 2 <comma> 74 м .
